allocation_id,target_type,target_id,item,lexeme_id,sense_id,source_record_id,object_class,sense_status,expected_receptive,expected_productive,formulaic_expectation,grammar_pcic_section,grammar_category,grammar_kind,mwu_object_class,mwu_subtype,first_introduction_island,module_id,module_name,island_name,global_island_order,allocation_authority,allocation_basis,allocation_reason,source_assertion_ids,regional_policy,v1_41_planning_budget,v1_42_actual_count_for_target_type,story_blueprint_status,notes,v1_42_first_introduction_island,first_introduction_story,local_reuse_story,near_transfer_story,distant_or_terminal_story,recycle_route_class,v1_43_first_introduction_story,v1_43_local_reuse_story,v1_43_near_transfer_story,v1_43_distant_or_terminal_story,v1_44_sequence_audit_status
SEQ-A1-000570,SENSE,SENSE-A1-000332,leche,LEX-A1-000326,SENSE-A1-000332,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000610,,20,25,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S1,A1-M06-I01-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000571,SENSE,SENSE-A1-000424,paella,LEX-A1-000416,SENSE-A1-000424,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000721,,20,25,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S2,A1-M06-I01-S1,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000572,SENSE,SENSE-A1-000429,pan,LEX-A1-000421,SENSE-A1-000429,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000727,,20,25,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S1,A1-M05-I01-S3,A1-M05-I02-S2,A1-M06-I01-S1,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000573,SENSE,SENSE-A1-000445,pescado,LEX-A1-000437,SENSE-A1-000445,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000746,,20,25,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S3,A1-M06-I01-S2,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000574,SENSE,SENSE-A1-000511,sándwich,LEX-A1-000502,SENSE-A1-000511,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000825,,20,25,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S1,A1-M06-I01-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000575,SENSE,SENSE-A1-000529,sin,LEX-A1-000520,SENSE-A1-000529,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000847,,20,25,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S3,A1-M06-I01-S2,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000576,SENSE,SENSE-A1-000549,té,LEX-A1-000540,SENSE-A1-000549,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000868,,20,25,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S1,A1-M05-I01-S3,A1-M05-I02-S1,A1-M06-I01-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000577,SENSE,SENSE-A1-000589,verdura,LEX-A1-000580,SENSE-A1-000589,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000913,,20,25,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S2,A1-M06-I01-S1,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000578,SENSE,SENSE-A1-000596,vino blanco,LEX-A1-000587,SENSE-A1-000596,,MULTIWORD,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,MULTIWORD_LEXEME_ALIGNED_WITH_MWU_SOURCE_UNIT,SA-A1-000018;SA-A1-000923,,20,25,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S2,A1-M06-I01-S1,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000579,SENSE,SENSE-A1-000597,vino tinto,LEX-A1-000588,SENSE-A1-000597,,MULTIWORD,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,MULTIWORD_LEXEME_ALIGNED_WITH_MWU_SOURCE_UNIT,SA-A1-000019;SA-A1-000924,,20,25,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S3,A1-M06-I01-S2,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000580,GRAMMAR_UNIT,GRAM-A1-014,Plural de sustantivos terminados en vocal: -s,,,,GRAMMAR,A1_CORE_NORMATIVE,REQUIRED,FUNCTION_OR_TASK_BOUND,,1.3,Sustantivo,morfología,,,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PCIC_CANONICAL_GRAMMAR + FIRST_FUNCTIONAL_NEED + DEPENDENCY_ORDER,GRAMMAR_FIRST_NEED_CONTEXT,PCIC-02,,5,5,COMPLETE_16D_AUDITED," 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S3,A1-M06-I01-S2,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000581,GRAMMAR_UNIT,GRAM-A1-015,Plural de sustantivos terminados en consonante: -es,,,,GRAMMAR,A1_CORE_NORMATIVE,REQUIRED,FUNCTION_OR_TASK_BOUND,,1.3,Sustantivo,morfología,,,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PCIC_CANONICAL_GRAMMAR + FIRST_FUNCTIONAL_NEED + DEPENDENCY_ORDER,GRAMMAR_FIRST_NEED_CONTEXT,PCIC-02,,5,5,COMPLETE_16D_AUDITED," 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S2,A1-M06-I01-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000582,GRAMMAR_UNIT,GRAM-A1-040,Paradigma un/una/unos/unas,,,,GRAMMAR,A1_CORE_NORMATIVE,REQUIRED,FUNCTION_OR_TASK_BOUND,,3.2,Artículo indefinido,paradigma,,,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PCIC_CANONICAL_GRAMMAR + FIRST_FUNCTIONAL_NEED + DEPENDENCY_ORDER,GRAMMAR_FIRST_NEED_CONTEXT,PCIC-02,,5,5,COMPLETE_16D_AUDITED," 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S1,A1-M06-I01-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000583,GRAMMAR_UNIT,GRAM-A1-041,Indefinición y primera mención de referente nuevo,,,,GRAMMAR,A1_CORE_NORMATIVE,REQUIRED,FUNCTION_OR_TASK_BOUND,,3.2,Artículo indefinido,semántica,,,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PCIC_CANONICAL_GRAMMAR + FIRST_FUNCTIONAL_NEED + DEPENDENCY_ORDER,GRAMMAR_FIRST_NEED_CONTEXT,PCIC-02,,5,5,COMPLETE_16D_AUDITED," 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S1,A1-M05-I01-S3,A1-M05-I02-S3,A1-M06-I01-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000584,GRAMMAR_UNIT,GRAM-A1-064,Poco y mucho con variación de género/número,,,,GRAMMAR,A1_CORE_NORMATIVE,REQUIRED,FUNCTION_OR_TASK_BOUND,,6.1,Cuantificador,cantidad,,,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PCIC_CANONICAL_GRAMMAR + FIRST_FUNCTIONAL_NEED + DEPENDENCY_ORDER,GRAMMAR_FIRST_NEED_CONTEXT,PCIC-02,,5,5,COMPLETE_16D_AUDITED," 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S1,A1-M06-I01-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000585,MWU_SOURCE_UNIT,12B1-MWU-0010,agua con gas,LEX-A1-000018,SENSE-A1-000018,12B1-MWU-0010,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,,,,MULTIWORD_LEXEME,NOMINAL_OR_LEXICALIZED_TERM,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,8,8,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S2,A1-M06-I01-S1,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000586,MWU_SOURCE_UNIT,12B1-MWU-0011,agua mineral,LEX-A1-000019,SENSE-A1-000019,12B1-MWU-0011,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,,,,MULTIWORD_LEXEME,NOMINAL_OR_LEXICALIZED_TERM,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,8,8,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S1,A1-M05-I01-S3,A1-M05-I02-S2,A1-M06-I01-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000587,MWU_SOURCE_UNIT,12B1-MWU-0012,agua sin gas,LEX-A1-000020,SENSE-A1-000020,12B1-MWU-0012,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,,,,MULTIWORD_LEXEME,NOMINAL_OR_LEXICALIZED_TERM,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,8,8,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S3,A1-M06-I01-S2,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000588,MWU_SOURCE_UNIT,12B1-MWU-0013,café con leche,LEX-A1-000086,SENSE-A1-000088,12B1-MWU-0013,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,,,,MULTIWORD_LEXEME,NOMINAL_OR_LEXICALIZED_TERM,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,8,8,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S3,A1-M06-I01-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000589,MWU_SOURCE_UNIT,12B1-MWU-0014,café cortado,LEX-A1-000087,SENSE-A1-000089,12B1-MWU-0014,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,,,,MULTIWORD_LEXEME,NOMINAL_OR_LEXICALIZED_TERM,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,8,8,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S1,A1-M06-I01-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000590,MWU_SOURCE_UNIT,12B1-MWU-0015,café solo,LEX-A1-000088,SENSE-A1-000090,12B1-MWU-0015,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,,,,MULTIWORD_LEXEME,NOMINAL_OR_LEXICALIZED_TERM,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,8,8,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S1,A1-M05-I01-S3,A1-M05-I02-S1,A1-M06-I01-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000591,MWU_SOURCE_UNIT,12B1-MWU-0018,vino blanco,LEX-A1-000587,SENSE-A1-000596,12B1-MWU-0018,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,,,,MULTIWORD_LEXEME,NOMINAL_OR_LEXICALIZED_TERM,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,8,8,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S2,A1-M06-I01-S1,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S2,A1-M05-I01-S3,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000592,MWU_SOURCE_UNIT,12B1-MWU-0019,vino tinto,LEX-A1-000588,SENSE-A1-000597,12B1-MWU-0019,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,,,,MULTIWORD_LEXEME,NOMINAL_OR_LEXICALIZED_TERM,A1-M05-I01,M05,"Comer, comprar y pedir",Comida y bebida,17,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,8,8,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I01,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S2,A1-M06-I01-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I02-S2,A1-M06-I01-S3,PASS
SEQ-A1-000593,SENSE,SENSE-A1-000065,bar,LEX-A1-000065,SENSE-A1-000065,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M05-I02,M05,"Comer, comprar y pedir",En el bar o restaurante,18,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000291,,20,17,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I02,A1-M05-I02-S2,A1-M05-I02-S3,A1-M05-I03-S1,A1-M06-I02-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I02-S2,A1-M05-I02-S3,A1-M05-I03-S2,A1-M06-I02-S3,PASS
SEQ-A1-000594,SENSE,SENSE-A1-000087,café,LEX-A1-000085,SENSE-A1-000087,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M05-I02,M05,"Comer, comprar y pedir",En el bar o restaurante,18,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000321,,20,17,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I02,A1-M05-I02-S1,A1-M05-I02-S3,A1-M05-I03-S3,A1-M06-I02-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I02-S1,A1-M05-I02-S2,A1-M05-I03-S2,A1-M06-I02-S3,PASS
SEQ-A1-000595,SENSE,SENSE-A1-000098,camarero,LEX-A1-000096,SENSE-A1-000098,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M05-I02,M05,"Comer, comprar y pedir",En el bar o restaurante,18,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000334,,20,17,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M05-I02,A1-M05-I02-S2,A1-M05-I02-S3,A1-M05-I03-S2,A1-M06-I02-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M05-I02-S2,A1-M05-I02-S3,A1-M05-I03-S2,A1-M06-I02-S3,PASS
